,TRADEDATE,CASH_VALUE,STOCK_VALUE,TOTAL_ASSET,NAV
1050,2017-05-03,0.0,13269.61,13269.61,1.327
1051,2017-05-04,0.0,13190.11,13190.11,1.319
1052,2017-05-05,0.0,13187.01,13187.01,1.3187
1053,2017-05-08,0.0,13021.66,13021.66,1.3022
1054,2017-05-09,0.0,13001.59,13001.59,1.3002
1055,2017-05-10,0.0,12910.62,12910.62,1.2911
1056,2017-05-11,0.0,12792.36,12792.36,1.2792
1057,2017-05-12,0.0,12802.05,12802.05,1.2802
1058,2017-05-15,0.0,12815.97,12815.97,1.2816
1059,2017-05-16,0.0,12839.76,12839.76,1.284
1060,2017-05-17,0.0,12847.04,12847.04,1.2847
1061,2017-05-18,0.0,12814.49,12814.49,1.2814
1062,2017-05-19,0.0,12803.89,12803.89,1.2804
1063,2017-05-22,0.0,12785.99,12785.99,1.2786
1064,2017-05-23,0.0,12778.36,12778.36,1.2778
1065,2017-05-24,0.0,12769.41,12769.41,1.2769
1066,2017-05-25,0.0,12774.03,12774.03,1.2774
1067,2017-05-26,0.0,12760.88,12760.88,1.2761
1068,2017-05-31,0.0,12764.8,12764.8,1.2765
1069,2017-06-01,0.0,12768.56,12768.56,1.2769
1070,2017-06-02,0.0,12739.71,12739.71,1.274
1071,2017-06-05,0.0,12790.26,12790.26,1.279
1072,2017-06-06,0.0,12818.04,12818.04,1.2818
1073,2017-06-07,0.0,12965.64,12965.64,1.2966
1074,2017-06-08,0.0,12959.19,12959.19,1.2959
1075,2017-06-09,0.0,13006.89,13006.89,1.3007
1076,2017-06-12,0.0,12928.1,12928.1,1.2928
1077,2017-06-13,0.0,12932.18,12932.18,1.2932
1078,2017-06-14,0.0,12924.77,12924.77,1.2925
1079,2017-06-15,0.0,12986.14,12986.14,1.2986
1080,2017-06-16,0.0,13025.12,13025.12,1.3025
1081,2017-06-19,0.0,13122.17,13122.17,1.3122
1082,2017-06-20,0.0,13225.34,13225.34,1.3225
1083,2017-06-21,0.0,13234.21,13234.21,1.3234
1084,2017-06-22,0.0,13307.54,13307.54,1.3308
1085,2017-06-23,0.0,13401.71,13401.71,1.3402
1086,2017-06-26,0.0,13479.56,13479.56,1.348
1087,2017-06-27,0.0,13412.31,13412.31,1.3412
1088,2017-06-28,0.0,13376.12,13376.12,1.3376
1089,2017-06-29,0.0,13375.56,13375.56,1.3376
1090,2017-06-30,0.0,13301.27,13301.27,1.3301
1091,2017-07-03,0.0,13352.14,13352.14,1.3352
1092,2017-07-04,0.0,13345.21,13345.21,1.3345
1093,2017-07-05,0.0,13330.75,13330.75,1.3331
1094,2017-07-06,0.0,13265.08,13265.08,1.3265
1095,2017-07-07,0.0,13274.43,13274.43,1.3274
1096,2017-07-10,0.0,13230.63,13230.63,1.3231
1097,2017-07-11,0.0,13225.22,13225.22,1.3225
1098,2017-07-12,0.0,13191.02,13191.02,1.3191
1099,2017-07-13,0.0,13248.83,13248.83,1.3249
1100,2017-07-14,0.0,13290.15,13290.15,1.329
1101,2017-07-17,0.0,13227.75,13227.75,1.3228
1102,2017-07-18,0.0,13176.4,13176.4,1.3176
1103,2017-07-19,0.0,13211.66,13211.66,1.3212
1104,2017-07-20,0.0,13295.86,13295.86,1.3296
1105,2017-07-21,0.0,13391.45,13391.45,1.3391
1106,2017-07-24,0.0,13483.88,13483.88,1.3484
1107,2017-07-25,0.0,13362.05,13362.05,1.3362
1108,2017-07-26,0.0,13363.6,13363.6,1.3364
1109,2017-07-27,0.0,13527.44,13527.44,1.3527
1110,2017-07-28,0.0,13469.8,13469.8,1.347
1111,2017-07-31,0.0,13514.66,13514.66,1.3515
1112,2017-08-01,0.0,13524.26,13524.26,1.3524
1113,2017-08-02,0.0,13520.3,13520.3,1.352
1114,2017-08-03,0.0,13540.41,13540.41,1.354
1115,2017-08-04,0.0,13615.75,13615.75,1.3616
1116,2017-08-07,0.0,13579.46,13579.46,1.3579
1117,2017-08-08,0.0,13515.71,13515.71,1.3516
1118,2017-08-09,0.0,13472.29,13472.29,1.3472
1119,2017-08-10,0.0,13451.78,13451.78,1.3452
1120,2017-08-11,0.0,13361.76,13361.76,1.3362
1121,2017-08-14,0.0,13486.97,13486.97,1.3487
1122,2017-08-15,0.0,13470.55,13470.55,1.3471
1123,2017-08-16,0.0,13444.79,13444.79,1.3445
1124,2017-08-17,0.0,13516.4,13516.4,1.3516
1125,2017-08-18,0.0,13496.08,13496.08,1.3496
1126,2017-08-21,0.0,13498.67,13498.67,1.3499
1127,2017-08-22,0.0,13499.08,13499.08,1.3499
1128,2017-08-23,0.0,13507.17,13507.17,1.3507
1129,2017-08-24,0.0,13408.51,13408.51,1.3409
1130,2017-08-25,0.0,13635.2,13635.2,1.3635
1131,2017-08-28,0.0,13988.79,13988.79,1.3989
1132,2017-08-29,0.0,13971.33,13971.33,1.3971
1133,2017-08-30,0.0,13946.13,13946.13,1.3946
1134,2017-08-31,0.0,14004.74,14004.74,1.4005
1135,2017-09-01,0.0,14064.66,14064.66,1.4065
1136,2017-09-04,0.0,14065.56,14065.56,1.4066
1137,2017-09-05,0.0,14122.81,14122.81,1.4123
1138,2017-09-06,0.0,14113.07,14113.07,1.4113
1139,2017-09-07,0.0,14000.84,14000.84,1.4001
1140,2017-09-08,0.0,13976.25,13976.25,1.3976
1141,2017-09-11,0.0,13919.2,13919.2,1.3919
1142,2017-09-12,0.0,13855.21,13855.21,1.3855
1143,2017-09-13,0.0,13797.08,13797.08,1.3797
1144,2017-09-14,0.0,13791.98,13791.98,1.3792
1145,2017-09-15,0.0,13887.6,13887.6,1.3888
1146,2017-09-18,0.0,13969.47,13969.47,1.3969
1147,2017-09-19,0.0,13830.5,13830.5,1.383
1148,2017-09-20,0.0,13857.82,13857.82,1.3858
1149,2017-09-21,0.0,13936.04,13936.04,1.3936
1150,2017-09-22,0.0,13875.74,13875.74,1.3876
1151,2017-09-25,0.0,13787.28,13787.28,1.3787
1152,2017-09-26,0.0,13700.68,13700.68,1.3701
1153,2017-09-27,0.0,13695.45,13695.45,1.3695
1154,2017-09-28,0.0,13674.41,13674.41,1.3674
1155,2017-09-29,0.0,13804.93,13804.93,1.3805
1156,2017-10-09,0.0,13796.61,13796.61,1.3797
1157,2017-10-10,0.0,13774.74,13774.74,1.3775
1158,2017-10-11,0.0,13881.08,13881.08,1.3881
1159,2017-10-12,0.0,13907.76,13907.76,1.3908
1160,2017-10-13,0.0,13903.56,13903.56,1.3904
1161,2017-10-16,0.0,13802.87,13802.87,1.3803
1162,2017-10-17,0.0,13732.92,13732.92,1.3733
1163,2017-10-18,0.0,13714.55,13714.55,1.3715
1164,2017-10-19,0.0,13610.94,13610.94,1.3611
1165,2017-10-20,0.0,13580.17,13580.17,1.358
1166,2017-10-23,0.0,13479.75,13479.75,1.348
1167,2017-10-24,0.0,13501.72,13501.72,1.3502
1168,2017-10-25,0.0,13473.6,13473.6,1.3474
1169,2017-10-26,0.0,13273.56,13273.56,1.3274
1170,2017-10-27,0.0,13282.32,13282.32,1.3282
1171,2017-10-30,0.0,12854.17,12854.17,1.2854
1172,2017-10-31,0.0,12858.72,12858.72,1.2859
1173,2017-11-01,0.0,12938.06,12938.06,1.2938
1174,2017-11-02,0.0,12914.95,12914.95,1.2915
1175,2017-11-03,0.0,12884.12,12884.12,1.2884
1176,2017-11-06,0.0,12891.04,12891.04,1.2891
1177,2017-11-07,0.0,12992.72,12992.72,1.2993
1178,2017-11-08,0.0,13170.51,13170.51,1.3171
1179,2017-11-09,0.0,13172.01,13172.01,1.3172
1180,2017-11-10,0.0,13194.58,13194.58,1.3195
1181,2017-11-13,0.0,13194.11,13194.11,1.3194
1182,2017-11-14,696.9,12417.93,13114.83,1.3115
1183,2017-11-15,696.9,12372.09,13068.99,1.3069
1184,2017-11-16,696.9,12321.31,13018.21,1.3018
1185,2017-11-17,696.9,12281.17,12978.07,1.2978
1186,2017-11-20,696.9,12177.7,12874.6,1.2875
1187,2017-11-21,696.9,12306.27,13003.17,1.3003
1188,2017-11-22,696.9,12308.87,13005.77,1.3006
1189,2017-11-23,696.9,12139.16,12836.06,1.2836
1190,2017-11-24,696.9,12159.35,12856.25,1.2856
1191,2017-11-27,696.9,12096.77,12793.67,1.2794
1192,2017-11-28,696.9,12024.59,12721.49,1.2721
1193,2017-11-29,696.9,11800.78,12497.68,1.2498
1194,2017-11-30,696.9,11756.87,12453.77,1.2454
1195,2017-12-01,696.9,11525.1,12222.0,1.2222
1196,2017-12-04,696.9,11344.38,12041.28,1.2041
1197,2017-12-05,696.9,11457.02,12153.92,1.2154
1198,2017-12-06,696.9,11439.12,12136.02,1.2136
1199,2017-12-07,696.9,11443.13,12140.03,1.214
1200,2017-12-08,0.0,12240.32,12240.32,1.224
1201,2017-12-11,0.0,12255.54,12255.54,1.2256
1202,2017-12-12,0.0,12163.1,12163.1,1.2163
1203,2017-12-13,0.0,12067.27,12067.27,1.2067
1204,2017-12-14,0.0,11810.4,11810.4,1.181
1205,2017-12-15,0.0,11827.36,11827.36,1.1827
1206,2017-12-18,0.0,11809.28,11809.28,1.1809
1207,2017-12-19,0.0,11905.62,11905.62,1.1906
1208,2017-12-20,0.0,11819.18,11819.18,1.1819
1209,2017-12-21,0.0,11936.44,11936.44,1.1936
1210,2017-12-22,0.0,11943.95,11943.95,1.1944
1211,2017-12-25,0.0,11904.58,11904.58,1.1905
1212,2017-12-26,0.0,11952.78,11952.78,1.1953
1213,2017-12-27,0.0,11816.57,11816.57,1.1817
1214,2017-12-28,0.0,11785.19,11785.19,1.1785
1215,2017-12-29,0.0,11821.83,11821.83,1.1822
1216,2018-01-02,0.0,11926.12,11926.12,1.1926
1217,2018-01-03,0.0,12213.61,12213.61,1.2214
1218,2018-01-04,0.0,12207.75,12207.75,1.2208
1219,2018-01-05,0.0,12349.32,12349.32,1.2349
1220,2018-01-08,0.0,12464.61,12464.61,1.2465
1221,2018-01-09,0.0,12435.03,12435.03,1.2435
1222,2018-01-10,0.0,12393.07,12393.07,1.2393
1223,2018-01-11,0.0,12331.26,12331.26,1.2331
1224,2018-01-12,0.0,12377.91,12377.91,1.2378
1225,2018-01-15,0.0,12134.57,12134.57,1.2135
1226,2018-01-16,0.0,12350.45,12350.45,1.235
1227,2018-01-17,0.0,12490.0,12490.0,1.249
1228,2018-01-18,0.0,12670.05,12670.05,1.267
1229,2018-01-19,0.0,12917.36,12917.36,1.2917
1230,2018-01-22,0.0,13137.48,13137.48,1.3137
1231,2018-01-23,0.0,13182.44,13182.44,1.3182
1232,2018-01-24,0.0,13639.59,13639.59,1.364
1233,2018-01-25,0.0,13532.92,13532.92,1.3533
1234,2018-01-26,0.0,13518.82,13518.82,1.3519
1235,2018-01-29,0.0,13057.36,13057.36,1.3057
1236,2018-01-30,0.0,12747.17,12747.17,1.2747
1237,2018-01-31,0.0,12922.08,12922.08,1.2922
1238,2018-02-01,0.0,12850.55,12850.55,1.2851
1239,2018-02-02,0.0,12883.91,12883.91,1.2884
1240,2018-02-05,0.0,13072.46,13072.46,1.3072
1241,2018-02-06,0.0,12893.27,12893.27,1.2893
1242,2018-02-07,0.0,12866.41,12866.41,1.2866
1243,2018-02-08,0.0,12943.88,12943.88,1.2944
1244,2018-02-09,0.0,12697.73,12697.73,1.2698
1245,2018-02-12,0.0,12958.43,12958.43,1.2958
1246,2018-02-13,0.0,13039.44,13039.44,1.3039
1247,2018-02-14,0.0,13031.86,13031.86,1.3032
1248,2018-02-22,0.0,13148.18,13148.18,1.3148
1249,2018-02-23,0.0,13129.75,13129.75,1.313
1250,2018-02-26,0.0,13256.24,13256.24,1.3256
1251,2018-02-27,0.0,13251.83,13251.83,1.3252
1252,2018-02-28,0.0,13227.83,13227.83,1.3228
1253,2018-03-01,0.0,13273.5,13273.5,1.3274
1254,2018-03-02,0.0,13238.78,13238.78,1.3239
1255,2018-03-05,0.0,13254.92,13254.92,1.3255
1256,2018-03-06,0.0,13263.53,13263.53,1.3264
1257,2018-03-07,0.0,13264.0,13264.0,1.3264
1258,2018-03-08,0.0,13279.46,13279.46,1.3279
1259,2018-03-09,0.0,13356.5,13356.5,1.3356
1260,2018-03-12,0.0,13422.91,13422.91,1.3423
1261,2018-03-13,0.0,13511.47,13511.47,1.3511
1262,2018-03-14,0.0,13443.53,13443.53,1.3444
1263,2018-03-15,0.0,13379.6,13379.6,1.338
1264,2018-03-16,0.0,13442.34,13442.34,1.3442
1265,2018-03-19,0.0,13513.43,13513.43,1.3513
1266,2018-03-20,0.0,13494.48,13494.48,1.3494
1267,2018-03-21,0.0,13534.56,13534.56,1.3535
1268,2018-03-22,0.0,13525.03,13525.03,1.3525
1269,2018-03-23,0.0,13328.6,13328.6,1.3329
1270,2018-03-26,0.0,13470.01,13470.01,1.347
1271,2018-03-27,0.0,13573.61,13573.61,1.3574
1272,2018-03-28,0.0,13521.82,13521.82,1.3522
1273,2018-03-29,0.0,13537.26,13537.26,1.3537
1274,2018-03-30,0.0,13694.51,13694.51,1.3695
1275,2018-04-02,0.0,13840.16,13840.16,1.384
1276,2018-04-03,0.0,13817.62,13817.62,1.3818
1277,2018-04-04,0.0,13766.12,13766.12,1.3766
1278,2018-04-09,0.0,13744.45,13744.45,1.3744
1279,2018-04-10,0.0,13638.22,13638.22,1.3638
1280,2018-04-11,0.0,13641.64,13641.64,1.3642
1281,2018-04-12,0.0,13613.05,13613.05,1.3613
1282,2018-04-13,0.0,13600.12,13600.12,1.36
1283,2018-04-16,0.0,13557.14,13557.14,1.3557
1284,2018-04-17,0.0,13526.87,13526.87,1.3527
1285,2018-04-18,0.0,13618.07,13618.07,1.3618
1286,2018-04-19,0.0,13653.56,13653.56,1.3654
1287,2018-04-20,0.0,13598.54,13598.54,1.3599
1288,2018-04-23,0.0,13422.23,13422.23,1.3422
1289,2018-04-24,0.0,13576.24,13576.24,1.3576
1290,2018-04-25,0.0,13534.37,13534.37,1.3534
1291,2018-04-26,0.0,13504.32,13504.32,1.3504
1292,2018-04-27,0.0,13494.05,13494.05,1.3494
1293,2018-05-02,0.0,13456.61,13456.61,1.3457
1294,2018-05-03,0.0,13580.09,13580.09,1.358
1295,2018-05-04,0.0,13664.99,13664.99,1.3665
1296,2018-05-07,0.0,13814.5,13814.5,1.3814
1297,2018-05-08,0.0,13978.24,13978.24,1.3978
1298,2018-05-09,0.0,13966.38,13966.38,1.3966
1299,2018-05-10,0.0,14005.15,14005.15,1.4005
1300,2018-05-11,0.0,13908.02,13908.02,1.3908
1301,2018-05-14,0.0,13853.4,13853.4,1.3853
1302,2018-05-15,0.0,13864.31,13864.31,1.3864
1303,2018-05-16,0.0,13862.81,13862.81,1.3863
1304,2018-05-17,0.0,13869.53,13869.53,1.387
1305,2018-05-18,0.0,13896.62,13896.62,1.3897
1306,2018-05-21,0.0,13927.93,13927.93,1.3928
1307,2018-05-22,0.0,13944.55,13944.55,1.3945
1308,2018-05-23,0.0,13919.22,13919.22,1.3919
1309,2018-05-24,0.0,13914.02,13914.02,1.3914
1310,2018-05-25,0.0,13853.37,13853.37,1.3853
1311,2018-05-28,0.0,13741.7,13741.7,1.3742
1312,2018-05-29,0.0,13641.59,13641.59,1.3642
1313,2018-05-30,0.0,13472.17,13472.17,1.3472
1314,2018-05-31,0.0,13527.46,13527.46,1.3527
1315,2018-06-01,0.0,13529.18,13529.18,1.3529
1316,2018-06-04,0.0,13417.89,13417.89,1.3418
1317,2018-06-05,0.0,13498.11,13498.11,1.3498
1318,2018-06-06,0.0,13536.39,13536.39,1.3536
1319,2018-06-07,0.0,13609.74,13609.74,1.361
1320,2018-06-08,0.0,13506.17,13506.17,1.3506
1321,2018-06-11,0.0,13475.5,13475.5,1.3476
1322,2018-06-12,0.0,13529.87,13529.87,1.353
1323,2018-06-13,0.0,13478.66,13478.66,1.3479
1324,2018-06-14,0.0,13436.64,13436.64,1.3437
1325,2018-06-15,0.0,13331.07,13331.07,1.3331
1326,2018-06-19,0.0,12887.19,12887.19,1.2887
1327,2018-06-20,0.0,12948.46,12948.46,1.2948
1328,2018-06-21,0.0,12862.43,12862.43,1.2862
1329,2018-06-22,0.0,12852.73,12852.73,1.2853
1330,2018-06-25,0.0,12877.85,12877.85,1.2878
1331,2018-06-26,0.0,12897.83,12897.83,1.2898
1332,2018-06-27,0.0,12877.31,12877.31,1.2877
1333,2018-06-28,0.0,12856.88,12856.88,1.2857
1334,2018-06-29,0.0,13012.59,13012.59,1.3013
1335,2018-07-02,0.0,12973.64,12973.64,1.2974
1336,2018-07-03,0.0,13059.32,13059.32,1.3059
1337,2018-07-04,0.0,13044.31,13044.31,1.3044
1338,2018-07-05,0.0,12972.62,12972.62,1.2973
1339,2018-07-06,0.0,12990.82,12990.82,1.2991
1340,2018-07-09,0.0,13107.53,13107.53,1.3108
1341,2018-07-10,0.0,13126.9,13126.9,1.3127
1342,2018-07-11,0.0,13021.9,13021.9,1.3022
1343,2018-07-12,0.0,13214.76,13214.76,1.3215
1344,2018-07-13,0.0,13213.06,13213.06,1.3213
1345,2018-07-16,0.0,13202.29,13202.29,1.3202
1346,2018-07-17,0.0,13281.67,13281.67,1.3282
1347,2018-07-18,0.0,13307.56,13307.56,1.3308
1348,2018-07-19,0.0,13339.1,13339.1,1.3339
1349,2018-07-20,0.0,13441.75,13441.75,1.3442
1350,2018-07-23,0.0,13499.6,13499.6,1.35
1351,2018-07-24,0.0,13523.9,13523.9,1.3524
1352,2018-07-25,0.0,13535.37,13535.37,1.3535
1353,2018-07-26,0.0,13463.3,13463.3,1.3463
1354,2018-07-27,0.0,13405.1,13405.1,1.3405
1355,2018-07-30,0.0,13335.88,13335.88,1.3336
1356,2018-07-31,0.0,13356.23,13356.23,1.3356
1357,2018-08-01,0.0,13309.65,13309.65,1.331
1358,2018-08-02,0.0,13200.86,13200.86,1.3201
1359,2018-08-03,0.0,13200.55,13200.55,1.3201
1360,2018-08-06,0.0,13140.21,13140.21,1.314
1361,2018-08-07,0.0,13259.46,13259.46,1.3259
1362,2018-08-08,0.0,13138.45,13138.45,1.3138
1363,2018-08-09,0.0,13267.82,13267.82,1.3268
1364,2018-08-10,0.0,13352.27,13352.27,1.3352
1365,2018-08-13,0.0,13369.34,13369.34,1.3369
1366,2018-08-14,0.0,13335.4,13335.4,1.3335
1367,2018-08-15,0.0,13277.44,13277.44,1.3277
1368,2018-08-16,0.0,13244.33,13244.33,1.3244
1369,2018-08-17,0.0,13147.3,13147.3,1.3147
1370,2018-08-20,0.0,13069.63,13069.63,1.307
1371,2018-08-21,0.0,13153.62,13153.62,1.3154
1372,2018-08-22,0.0,13123.87,13123.87,1.3124
1373,2018-08-23,0.0,13155.69,13155.69,1.3156
1374,2018-08-24,0.0,13189.76,13189.76,1.319
1375,2018-08-27,0.0,13292.3,13292.3,1.3292
1376,2018-08-28,0.0,13352.02,13352.02,1.3352
1377,2018-08-29,0.0,13299.39,13299.39,1.3299
1378,2018-08-30,0.0,13234.12,13234.12,1.3234
1379,2018-08-31,0.0,13202.17,13202.17,1.3202
1380,2018-09-03,0.0,13208.06,13208.06,1.3208
1381,2018-09-04,0.0,13257.15,13257.15,1.3257
1382,2018-09-05,0.0,13199.47,13199.47,1.3199
1383,2018-09-06,0.0,13191.23,13191.23,1.3191
1384,2018-09-07,0.0,13196.39,13196.39,1.3196
1385,2018-09-10,0.0,13126.11,13126.11,1.3126
1386,2018-09-11,0.0,13108.29,13108.29,1.3108
1387,2018-09-12,0.0,13125.94,13125.94,1.3126
1388,2018-09-13,0.0,13145.22,13145.22,1.3145
1389,2018-09-14,0.0,13135.73,13135.73,1.3136
1390,2018-09-17,0.0,13055.61,13055.61,1.3056
1391,2018-09-18,0.0,13093.79,13093.79,1.3094
1392,2018-09-19,0.0,13158.02,13158.02,1.3158
1393,2018-09-20,0.0,13163.99,13163.99,1.3164
1394,2018-09-21,0.0,13246.57,13246.57,1.3247
1395,2018-09-25,0.0,13251.72,13251.72,1.3252
1396,2018-09-26,0.0,13276.3,13276.3,1.3276
1397,2018-09-27,0.0,13178.71,13178.71,1.3179
1398,2018-09-28,0.0,13219.13,13219.13,1.3219
1399,2018-10-08,0.0,13059.12,13059.12,1.3059
1400,2018-10-09,0.0,13051.76,13051.76,1.3052
1401,2018-10-10,0.0,13058.83,13058.83,1.3059
1402,2018-10-11,0.0,12700.09,12700.09,1.27
1403,2018-10-12,0.0,12745.09,12745.09,1.2745
1404,2018-10-15,0.0,12701.82,12701.82,1.2702
1405,2018-10-16,0.0,12618.64,12618.64,1.2619
1406,2018-10-17,0.0,12588.42,12588.42,1.2588
1407,2018-10-18,0.0,12458.57,12458.57,1.2459
1408,2018-10-19,0.0,12547.39,12547.39,1.2547
1409,2018-10-22,0.0,12751.45,12751.45,1.2751
1410,2018-10-23,0.0,12718.92,12718.92,1.2719
1411,2018-10-24,0.0,12758.42,12758.42,1.2758
1412,2018-10-25,0.0,12761.42,12761.42,1.2761
1413,2018-10-26,0.0,12808.58,12808.58,1.2809
1414,2018-10-29,0.0,12762.88,12762.88,1.2763
1415,2018-10-30,0.0,12800.32,12800.32,1.28
1416,2018-10-31,0.0,12855.35,12855.35,1.2855
1417,2018-11-01,0.0,12910.97,12910.97,1.2911
1418,2018-11-02,0.0,13153.71,13153.71,1.3154
1419,2018-11-05,0.0,13218.47,13218.47,1.3218
1420,2018-11-06,0.0,13148.15,13148.15,1.3148
1421,2018-11-07,0.0,13172.68,13172.68,1.3173
1422,2018-11-08,0.0,13142.21,13142.21,1.3142
1423,2018-11-09,0.0,13125.79,13125.79,1.3126
1424,2018-11-12,0.0,13253.31,13253.31,1.3253
1425,2018-11-13,0.0,13356.69,13356.69,1.3357
1426,2018-11-14,0.0,13362.99,13362.99,1.3363
1427,2018-11-15,0.0,13520.39,13520.39,1.352
1428,2018-11-16,0.0,13580.64,13580.64,1.3581
1429,2018-11-19,0.0,13613.07,13613.07,1.3613
1430,2018-11-20,0.0,13405.08,13405.08,1.3405
1431,2018-11-21,0.0,13401.97,13401.97,1.3402
1432,2018-11-22,0.0,13426.68,13426.68,1.3427
1433,2018-11-23,0.0,13269.06,13269.06,1.3269
1434,2018-11-26,0.0,13278.25,13278.25,1.3278
1435,2018-11-27,0.0,13300.07,13300.07,1.33
1436,2018-11-28,0.0,13366.17,13366.17,1.3366
1437,2018-11-29,0.0,13261.96,13261.96,1.3262
1438,2018-11-30,0.0,13284.14,13284.14,1.3284
1439,2018-12-03,0.0,13461.67,13461.67,1.3462
1440,2018-12-04,0.0,13495.67,13495.67,1.3496
1441,2018-12-05,0.0,13474.89,13474.89,1.3475
1442,2018-12-06,0.0,13381.9,13381.9,1.3382
1443,2018-12-07,0.0,13435.04,13435.04,1.3435
1444,2018-12-10,0.0,13354.09,13354.09,1.3354
1445,2018-12-11,0.0,13343.62,13343.62,1.3344
1446,2018-12-12,0.0,13338.52,13338.52,1.3339
1447,2018-12-13,0.0,13404.15,13404.15,1.3404
1448,2018-12-14,0.0,13298.85,13298.85,1.3299
1449,2018-12-17,0.0,13274.95,13274.95,1.3275
1450,2018-12-18,0.0,13201.11,13201.11,1.3201
1451,2018-12-19,0.0,13183.45,13183.45,1.3183
1452,2018-12-20,0.0,13177.38,13177.38,1.3177
1453,2018-12-21,0.0,13130.62,13130.62,1.3131
1454,2018-12-24,0.0,13184.85,13184.85,1.3185
1455,2018-12-25,0.0,13157.83,13157.83,1.3158
1456,2018-12-26,0.0,13156.65,13156.65,1.3157
1457,2018-12-27,0.0,13143.8,13143.8,1.3144
1458,2018-12-28,0.0,13144.48,13144.48,1.3144
1459,2019-01-02,0.0,13167.6,13167.6,1.3168
1460,2019-01-03,0.0,13164.71,13164.71,1.3165
1461,2019-01-04,0.0,13317.77,13317.77,1.3318
1462,2019-01-07,0.0,13664.11,13664.11,1.3664
1463,2019-01-08,0.0,13685.32,13685.32,1.3685
1464,2019-01-09,0.0,13819.52,13819.52,1.382
1465,2019-01-10,0.0,13903.29,13903.29,1.3903
1466,2019-01-11,0.0,14020.81,14020.81,1.4021
1467,2019-01-14,0.0,14016.58,14016.58,1.4017
1468,2019-01-15,0.0,14143.9,14143.9,1.4144
1469,2019-01-16,0.0,14200.68,14200.68,1.4201
1470,2019-01-17,0.0,14114.89,14114.89,1.4115
1471,2019-01-18,0.0,14056.42,14056.42,1.4056
1472,2019-01-21,0.0,14121.17,14121.17,1.4121
1473,2019-01-22,0.0,14024.12,14024.12,1.4024
1474,2019-01-23,0.0,14021.52,14021.52,1.4022
1475,2019-01-24,0.0,14086.55,14086.55,1.4087
1476,2019-01-25,0.0,14047.38,14047.38,1.4047
1477,2019-01-28,0.0,13933.79,13933.79,1.3934
1478,2019-01-29,0.0,13801.97,13801.97,1.3802
1479,2019-01-30,0.0,13754.54,13754.54,1.3755
1480,2019-01-31,0.0,13687.92,13687.92,1.3688
1481,2019-02-01,0.0,13887.09,13887.09,1.3887
1482,2019-02-11,0.0,14081.92,14081.92,1.4082
1483,2019-02-12,0.0,14167.62,14167.62,1.4168
1484,2019-02-13,0.0,14335.1,14335.1,1.4335
1485,2019-02-14,0.0,14395.97,14395.97,1.4396
1486,2019-02-15,0.0,14399.11,14399.11,1.4399
1487,2019-02-18,0.0,14761.71,14761.71,1.4762
1488,2019-02-19,0.0,14769.89,14769.89,1.477
1489,2019-02-20,0.0,15001.42,15001.42,1.5001
1490,2019-02-21,0.0,15094.86,15094.86,1.5095
1491,2019-02-22,0.0,15355.5,15355.5,1.5356
1492,2019-02-25,0.0,16059.26,16059.26,1.6059
1493,2019-02-26,0.0,15728.17,15728.17,1.5728
1494,2019-02-27,0.0,15743.76,15743.76,1.5744
1495,2019-02-28,0.0,15850.81,15850.81,1.5851
1496,2019-03-01,0.0,15820.52,15820.52,1.5821
1497,2019-03-04,0.0,16020.22,16020.22,1.602
1498,2019-03-05,0.0,16462.71,16462.71,1.6463
1499,2019-03-06,0.0,16971.39,16971.39,1.6971
1500,2019-03-07,0.0,17214.8,17214.8,1.7215
1501,2019-03-08,0.0,16896.44,16896.44,1.6896
1502,2019-03-11,0.0,17296.12,17296.12,1.7296
1503,2019-03-12,0.0,17490.41,17490.41,1.749
1504,2019-03-13,0.0,17208.73,17208.73,1.7209
1505,2019-03-14,0.0,16833.72,16833.72,1.6834
1506,2019-03-15,0.0,16994.67,16994.67,1.6995
1507,2019-03-18,0.0,17365.58,17365.58,1.7366
1508,2019-03-19,0.0,17651.29,17651.29,1.7651
1509,2019-03-20,0.0,17685.41,17685.41,1.7685
1510,2019-03-21,0.0,17886.01,17886.01,1.7886
1511,2019-03-22,0.0,17810.71,17810.71,1.7811
1512,2019-03-25,0.0,17608.24,17608.24,1.7608
1513,2019-03-26,0.0,17145.05,17145.05,1.7145
1514,2019-03-27,0.0,17169.83,17169.83,1.717
1515,2019-03-28,0.0,17135.31,17135.31,1.7135
1516,2019-03-29,0.0,17443.88,17443.88,1.7444
1517,2019-04-01,0.0,17856.88,17856.88,1.7857
1518,2019-04-02,0.0,17972.06,17972.06,1.7972
1519,2019-04-03,0.0,18115.46,18115.46,1.8115
1520,2019-04-04,0.0,18336.57,18336.57,1.8337
1521,2019-04-08,0.0,18588.32,18588.32,1.8588
1522,2019-04-09,0.0,18322.72,18322.72,1.8323
1523,2019-04-10,0.0,18166.79,18166.79,1.8167
1524,2019-04-11,0.0,17904.95,17904.95,1.7905
1525,2019-04-12,0.0,18015.11,18015.11,1.8015
1526,2019-04-15,0.0,17793.13,17793.13,1.7793
1527,2019-04-16,0.0,17865.73,17865.73,1.7866
1528,2019-04-17,0.0,17929.65,17929.65,1.793
1529,2019-04-18,0.0,18029.29,18029.29,1.8029
1530,2019-04-19,0.0,17972.67,17972.67,1.7973
1531,2019-04-22,0.0,18152.78,18152.78,1.8153
